osm_id:ID(Point),lat:float,lon:float,is_hut:boolean,country_code,name
12466744031,69.7265464,30.6324636,false,,
12466744032,69.725887,30.6333526,false,,
9576126745,69.7352687,30.6219408,false,,
9576126746,69.7351651,30.6221071,false,,
9576126747,69.7351024,30.6221339,false,,
9576126748,69.7350838,30.6222211,false,,
9576126749,69.7350629,30.6222036,false,,
9576126750,69.7350564,30.62226,false,,
9576126751,69.7350188,30.6222841,false,,
9576126752,69.7349496,30.6224665,false,,
9576126753,69.7349091,30.6224102,false,,
9576126764,69.7348806,30.6222545,false,,
9576126765,69.7345705,30.622338,false,,
9576126766,69.7344615,30.6224081,false,,
9576126767,69.7344181,30.6224119,false,,
9576126768,69.7343715,30.622338,false,,
9576126769,69.7342545,30.6222317,false,,
9576126770,69.7342033,30.6221957,false,,
9576126771,69.7340305,30.6221255,false,,
9576126772,69.7339254,30.6220933,false,,
9576126773,69.7337789,30.6221369,false,,
9576126774,69.7336587,30.6220686,false,,
12466743945,69.7222884,30.6533422,false,,
12466743946,69.7224684,30.6533648,false,,
12466743947,69.7225665,30.6533226,false,,
12466743948,69.7226137,30.6533784,false,,
12466743949,69.7226483,30.6534202,false,,
12466743950,69.7227155,30.6533571,false,,
12466743951,69.7227563,30.6533285,false,,
12466743952,69.7228461,30.6533698,false,,
12466743953,69.7229228,30.6533499,false,,
12466743954,69.723025,30.6533811,false,,
12466743955,69.723071,30.6534046,false,,
12466743956,69.723216,30.6536314,false,,
12466743957,69.7232703,30.6538023,false,,
12466743958,69.7233245,30.6538311,false,,
12466743959,69.7233764,30.653948,false,,
12466743960,69.7233925,30.6540137,false,,
12466743961,69.7233759,30.6541317,false,,
12466743962,69.7233723,30.6542736,false,,
12466743963,69.7234152,30.6545074,false,,
12466743964,69.7234806,30.6549355,false,,
12466743965,69.7234977,30.6551762,false,,
12466743966,69.7235042,30.6554834,false,,
12466743967,69.7235279,30.6557359,false,,
12466743968,69.7235362,30.6561499,false,,
12466743969,69.7235748,30.6567192,false,,
12466743970,69.7235873,30.6571406,false,,
12466744000,69.7235026,30.6541826,false,,
12466744001,69.7235804,30.6543285,false,,
12466744002,69.7236663,30.6545358,false,,
12466744003,69.7238445,30.6547684,false,,
12466744004,69.7239936,30.6548814,false,,
12466744005,69.7240494,30.6548739,false,,
12466744006,69.7240898,30.6548241,false,,
12466744007,69.7241314,30.6548692,false,,
12466744008,69.7242098,30.6549504,false,,
12466744009,69.7243002,30.6549752,false,,
12466744010,69.7243626,30.6552378,false,,
12466744011,69.7244192,30.6555325,false,,
12466744012,69.7244757,30.6556924,false,,
12466744013,69.7245344,30.6558349,false,,
12466744014,69.7245942,30.6561764,false,,
12466744015,69.7246197,30.6564173,false,,
12466744016,69.7246381,30.6566423,false,,
12466744017,69.7246802,30.6567865,false,,
12466744018,69.7246993,30.6569055,false,,
12466744019,69.7248147,30.6572419,false,,
12466744020,69.7248455,30.6573311,false,,
12466744021,69.7248875,30.6574079,false,,
12466744022,69.7249103,30.6576006,false,,
10541021179,69.7249971,30.6580631,false,,
10541039317,69.7239289,30.6622451,false,,
12466743971,69.723603,30.6580575,false,,
12466743972,69.7235822,30.6582686,false,,
12466743973,69.7236055,30.6591248,false,,
12466743974,69.7234597,30.6592654,false,,
12466743975,69.7234709,30.6594085,false,,
12466743976,69.7236469,30.6599873,false,,
12466743977,69.7237483,30.6601805,false,,
12466743978,69.7238225,30.6607599,false,,
12466743979,69.7238765,30.6612328,false,,
12466743980,69.7239165,30.661907,false,,
12466743981,69.7239438,30.662648,false,,
12466743982,69.7239707,30.6628707,false,,
12466743983,69.7239776,30.663162,false,,
12466743984,69.7239593,30.6635287,false,,
12466743985,69.7239172,30.6637384,false,,
12466743999,69.7235899,30.6585528,false,,
12466744023,69.7249758,30.6579695,false,,
12466744024,69.7250196,30.658162,false,,
12466744025,69.7250629,30.6582411,false,,
12466744026,69.725076,30.6584001,false,,
12466744027,69.7250894,30.6585519,false,,
12466744028,69.7251122,30.6586807,false,,
12466744029,69.7251278,30.6588178,false,,
10541445960,69.7239635,30.6648332,false,,
12466743986,69.7239003,30.6642968,false,,
12466743987,69.7239443,30.6646351,false,,
12466743988,69.7239852,30.6650557,false,,
12466743989,69.724009,30.6653773,false,,
12466743990,69.7239816,30.6657045,false,,
12466743991,69.7239899,30.6667738,false,,
12466743992,69.7239335,30.6671215,false,,
12466743993,69.7239121,30.6676913,false,,
12466743994,69.7239073,30.667846,false,,
12466743995,69.7238428,30.6679655,false,,
12466743996,69.7237736,30.6681972,false,,
12466743997,69.723716,30.6686422,false,,
12466743998,69.723671,30.6688706,false,,
7295463951,69.715861,30.721237,false,,
12466733162,69.7159726,30.7212347,false,,
12466733163,69.7160474,30.7212778,false,,
12466733164,69.7163308,30.7218361,false,,
12466733165,69.7165411,30.7224092,false,,
12466733166,69.7167778,30.7222856,false,,
12466733167,69.7168589,30.7224331,false,,
12466733168,69.717135,30.7224323,false,,
12466733169,69.7173173,30.7226208,false,,
12466733170,69.7173891,30.7227809,false,,
12466733172,69.7177507,30.723187,false,,
12466733173,69.7178874,30.7231002,false,,
12466733174,69.7179404,30.7231501,false,,
12466733178,69.7183632,30.7232604,false,,
12466733179,69.7184247,30.7231464,false,,
12466733180,69.7184545,30.7229411,false,,
12466733181,69.7184647,30.7222859,false,,
12466733182,69.718479,30.722118,false,,
12466733183,69.7185294,30.7219417,false,,
12466733184,69.718609,30.7218594,false,,
12466733185,69.7187089,30.7218351,false,,
12466733186,69.7187988,30.7217666,false,,
12466733187,69.7188352,30.7216084,false,,
12466733188,69.7188757,30.7214513,false,,
12466733189,69.718947,30.7213994,false,,
12466733190,69.7190817,30.7215831,false,,
12466733191,69.71925,30.7216246,false,,
12466733192,69.7193327,30.7216885,false,,
12466733193,69.7193717,30.7215725,false,,
12466733194,69.7193914,30.7212375,false,,
12466733195,69.7194805,30.7210663,false,,
12466733196,69.7195169,30.7208411,false,,
12466733171,69.7175077,30.7233167,false,,
12466733175,69.7180279,30.723379,false,,
12466733176,69.7181469,30.7233959,false,,
12466733177,69.7182705,30.723342,false,,
10696487754,69.7592615,30.7165884,false,,
10696487755,69.7593735,30.7154264,false,,
10696487756,69.759418,30.7151817,false,,
10696487757,69.759449,30.7149308,false,,
10696487758,69.759463,30.7147388,false,,
10696487759,69.7594624,30.7142362,false,,
10696487760,69.7594734,30.713925,false,,
10696487761,69.759492,30.7136451,false,,
10696487762,69.7595324,30.713275,false,,
10696487763,69.7595753,30.7127408,false,,
10696487764,69.759598,30.7122403,false,,
10696487765,69.7596155,30.7121172,false,,
10696487766,69.7597777,30.7116992,false,,
10696487746,69.7583166,30.7193243,false,,
10696487747,69.7584658,30.718939,false,,
10696487748,69.7588761,30.7181072,false,,
10696487749,69.758934,30.7179742,false,,
10696487750,69.7589918,30.7177264,false,,
10696487751,69.7591168,30.7173497,false,,
10696487752,69.7591737,30.7171163,false,,
10696487753,69.7592211,30.716866,false,,
10696487771,69.7602997,30.7100308,false,,
10696487772,69.7606692,30.7092147,false,,
10696487773,69.7607647,30.7090452,false,,
10696487774,69.760818,30.7089798,false,,
10696487775,69.7608912,30.7089466,false,,
10696487776,69.7609361,30.7089668,false,,
10696487777,69.7609885,30.7090508,false,,
10696487778,69.7610723,30.7092321,false,,
10696487779,69.7611261,30.709466,false,,
10696487791,69.7619018,30.7101529,false,,
10696487792,69.7619336,30.7099982,false,,
10696487793,69.7619529,30.7098179,false,,
10696487794,69.7619687,30.7097899,false,,
10696487795,69.7619762,30.7097867,false,,
10696487796,69.7620454,30.7098339,false,,
10696487797,69.7620597,30.7098274,false,,
10696487798,69.7620782,30.7097863,false,,
10696487799,69.7621366,30.7096401,false,,
10696487800,69.7621552,30.7095094,false,,
10696487801,69.7621634,30.7094056,false,,
10696487802,69.7621661,30.708901,false,,
10696487803,69.7621795,30.7085742,false,,
10696487804,69.7622279,30.7081458,false,,
10696487805,69.7623036,30.7072114,false,,
10696487806,69.7623342,30.7067698,false,,
10696487767,69.759964,30.7109964,false,,
10696487768,69.7600892,30.7104307,false,,
10696487769,69.7601216,30.7103369,false,,
10696487770,69.7601697,30.7102901,false,,
10696487780,69.7612773,30.7102231,false,,
10696487781,69.7613828,30.7107635,false,,
10696487782,69.7614089,30.710854,false,,
10696487783,69.7614444,30.7109168,false,,
10696487784,69.761481,30.7109484,false,,
10696487785,69.7615894,30.7110163,false,,
10696487786,69.7616439,30.7110441,false,,
10696487787,69.7616759,30.7110264,false,,
10696487788,69.7617497,30.7108231,false,,
10696487789,69.7618006,30.7106043,false,,
10696487790,69.7618558,30.7103068,false,,
5876950283,69.7794227,30.8017293,false,,
2291909003,69.7854348,30.7986847,false,,
2291909086,69.7856429,30.7990815,false,,
