osm_id:ID(Point),lat:float,lon:float,is_hut:boolean,country_code,name
2630950410,67.7755451,24.0300786,false,,
2630950411,67.7755489,24.0298891,false,,
2630950412,67.77555,24.0292121,false,,
2630950413,67.7755502,24.0270042,false,,
2630950415,67.7755546,24.0273536,false,,
2630950374,67.7749138,24.0384936,false,,
2630950377,67.7749412,24.0378201,false,,
2630950381,67.775078,24.0363802,false,,
2630950386,67.7751486,24.0352933,false,,
2630950387,67.7751861,24.0347927,false,,
2630950393,67.7752514,24.0340511,false,,
2630950226,67.7666676,24.0387816,false,,
2630950229,67.766763,24.0389772,false,,
2630950231,67.7668609,24.0390059,false,,
2630950233,67.7669313,24.0389894,false,,
2630950241,67.7674999,24.0502588,false,,
2630950242,67.7675024,24.04975,false,,
2630950228,67.7667311,24.0619209,false,,
2630950232,67.7669272,24.0616188,false,,
2630950235,67.7671254,24.0612785,false,,
2630950240,67.767434,24.0606517,false,,
12061735034,67.7655671,24.0644843,false,,
12061735035,67.7656669,24.0648143,false,,
2630950266,67.7679336,24.0449323,false,,
2630950268,67.767966,24.0445306,false,,
2630950269,67.767987,24.0443532,false,,
2630950271,67.7680261,24.0441869,false,,
2630950274,67.7680772,24.044076,false,,
2630950284,67.7685022,24.0433929,false,,
2630950288,67.7686732,24.0432631,false,,
2630950289,67.768751,24.0432467,false,,
2630950302,67.7692509,24.0432861,false,,
2630950303,67.7692715,24.0432808,false,,
2630950305,67.7693419,24.0432169,false,,
2630950308,67.7694545,24.0430664,false,,
2630950317,67.7696554,24.0426753,false,,
2630950324,67.7698173,24.0423966,false,,
2630950333,67.7700854,24.0387154,false,,
2630950335,67.7701691,24.0390078,false,,
2630950336,67.7702373,24.0418309,false,,
2630950337,67.7702688,24.039261,false,,
2630950338,67.7704068,24.0416348,false,,
2630950340,67.7704368,24.0395447,false,,
2630950341,67.7704681,24.0415354,false,,
2630950342,67.7705211,24.0413815,false,,
2630950343,67.7705246,24.0398897,false,,
2630950344,67.770537,24.0412229,false,,
2630950345,67.7705747,24.0401364,false,,
2630950346,67.7705942,24.0404236,false,,
2630950246,67.7675319,24.0509102,false,,
2630950247,67.767597,24.049087,false,,
2630950250,67.7676522,24.0515069,false,,
2630950251,67.7676548,24.0485984,false,,
2630950253,67.7677112,24.0475964,false,,
2630950254,67.7677125,24.0469282,false,,
2630950255,67.7677485,24.0465208,false,,
2630950259,67.7678338,24.0460114,false,,
2630950261,67.7678923,24.0456124,false,,
2630950264,67.7679278,24.0452819,false,,
2630950372,67.7749025,24.0389207,false,,
2630950373,67.774908,24.0392513,false,,
2630950375,67.7749179,24.0395678,false,,
2630950376,67.7749361,24.039836,false,,
2630950378,67.7749761,24.0401634,false,,
2630950379,67.7750168,24.0404119,false,,
2630950380,67.7750427,24.0406259,false,,
2630950382,67.7751069,24.0412352,false,,
2630950383,67.7751269,24.0414907,false,,
2630950389,67.7752217,24.0435548,false,,
2630950392,67.7752447,24.0438346,false,,
2630950396,67.7753181,24.0443979,false,,
2630950397,67.7753681,24.0446829,false,,
2630950391,67.775232,24.05152,false,,
2630950398,67.7753739,24.0512868,false,,
2630950401,67.7754351,24.0511039,false,,
2630950406,67.7754859,24.0452146,false,,
2630950414,67.775552,24.0505897,false,,
2630950416,67.7755623,24.0455195,false,,
2630950417,67.7756287,24.0458447,false,,
2630950418,67.7756766,24.0462143,false,,
2630950419,67.7756844,24.0498956,false,,
2630950420,67.7757114,24.0465524,false,,
2630950421,67.7757214,24.0495488,false,,
2630950422,67.7757326,24.0468876,false,,
2630950423,67.7757517,24.0491842,false,,
2630950424,67.7757634,24.0475677,false,,
2630950425,67.7757731,24.0484553,false,,
2630950426,67.7757748,24.047954,false,,
12061735021,67.775836,24.0484958,false,,
12061735022,67.7759821,24.0484207,false,,
12061735023,67.7765867,24.0500729,false,,
12061735024,67.7769275,24.0510707,false,,
12061735025,67.7772197,24.0515106,false,,
12061735026,67.7774307,24.0516072,false,,
12061735027,67.7777878,24.0515964,false,,
12061735029,67.7787981,24.0514355,false,,
12061735030,67.7793093,24.0506523,false,,
12061735031,67.7796542,24.0502768,false,,
12061735032,67.7798124,24.0498476,false,,
12061735033,67.7801451,24.0491502,false,,
2630950257,67.7677974,24.0521117,false,,
2630950272,67.7680294,24.0527981,false,,
2630950281,67.7683215,24.0533946,false,,
2630950291,67.7687525,24.0544275,false,,
2630950294,67.7689459,24.0549837,false,,
