osm_id:ID(Point),lat:float,lon:float,is_hut:boolean,country_code,name
1740710359,69.6807268,27.0816082,false,,
1740710361,69.6807382,27.0844495,false,,
1740710365,69.6807915,27.0816325,false,,
1740710366,69.6808011,27.0818575,false,,
1740710370,69.6808422,27.0816163,false,,
1740710372,69.6808596,27.0844151,false,,
1740710373,69.6808659,27.0819832,false,,
1740710375,69.6808872,27.0815636,false,,
1740710378,69.6809376,27.0821007,false,,
1740710379,69.6809435,27.0814866,false,,
1740710380,69.6809512,27.0843463,false,,
1740710383,69.6810179,27.0822061,false,,
1740710384,69.681021,27.0813488,false,,
1740710385,69.6810268,27.0841744,false,,
1740710391,69.6810953,27.0822791,false,,
1740710393,69.6810984,27.0811826,false,,
4270252841,69.6811455,27.0796134,false,,
4270283637,69.6800325,27.0798589,false,,
268250408,69.6698605,27.1002299,false,,
1738724391,69.6680584,27.1026592,false,,
1738724392,69.6681321,27.102106,false,,
1738724393,69.6682055,27.1031139,false,,
1738724394,69.66822,27.1020336,false,,
1738724399,69.6683044,27.1019045,false,,
1738724401,69.6683967,27.1017155,false,,
1738724406,69.668482,27.1041316,false,,
1738724409,69.6685018,27.1014757,false,,
1738724415,69.6685898,27.1013879,false,,
1738724416,69.6686526,27.101362,false,,
1738724420,69.6687262,27.1013672,false,,
1738724424,69.6687674,27.1051391,false,,
1738724426,69.6688088,27.1013569,false,,
1738724432,69.6689018,27.101327,false,,
1738724434,69.6689056,27.1056092,false,,
1738724436,69.6689793,27.1012639,false,,
1738724438,69.6690709,27.1011709,false,,
1738724442,69.6691857,27.1009901,false,,
1738724446,69.6693688,27.1006697,false,,
1738724452,69.6695447,27.1004063,false,,
1738724456,69.6697009,27.1002771,false,,
1740710398,69.6811783,27.0823318,false,,
1740710399,69.6811842,27.0810975,false,,
1740710404,69.6812755,27.0823885,false,,
1740710405,69.6813332,27.0824169,false,,
1740710412,69.6814092,27.082429,false,,
1740710416,69.681495,27.0824412,false,,
1740710422,69.681573,27.082451,false,,
1740710423,69.6815977,27.082465,false,,
1740710424,69.6816171,27.0825249,false,,
1740710425,69.68165,27.0827284,false,,
1740710428,69.6816977,27.0830437,false,,
1740710430,69.6817357,27.083291,false,,
1740710431,69.6817723,27.0833639,false,,
1740710436,69.6818244,27.0834045,false,,
1740710447,69.6819272,27.0833761,false,,
7643212208,69.6679968,27.1265442,false,,
7643212209,69.6679697,27.1278526,false,,
7643212210,69.6680022,27.1281952,false,,
7643212211,69.668013,27.1286314,false,,
9970241374,69.6419053,27.1426099,false,,
9970241375,69.6420511,27.1430842,false,,
9970241376,69.6421548,27.1433048,false,,
9970241377,69.6423428,27.1441321,false,,
9970241378,69.6425845,27.1449484,false,,
9970241379,69.6426843,27.1454006,false,,
9970241380,69.642738,27.1460735,false,,
9970241381,69.6428723,27.1467243,false,,
9970241382,69.6429682,27.1480149,false,,
9970241383,69.6429836,27.1486657,false,,
9970241384,69.6429644,27.1493495,false,,
9970241385,69.6429491,27.1499011,false,,
9970241386,69.6429682,27.1501768,false,,
9970241387,69.6429913,27.1503092,false,,
9970241388,69.6430795,27.1504967,false,,
268250401,69.6690787,27.1060747,false,,
268250404,69.6726623,27.1104128,false,,
1738724444,69.6692097,27.1062802,false,,
1738724450,69.669395,27.1065725,false,,
1738724454,69.6695676,27.1067259,false,,
1738724455,69.6696869,27.1068355,false,,
1738724463,69.6698189,27.1068939,false,,
1738724472,69.6699052,27.1069597,false,,
1738724480,69.6699864,27.1070474,false,,
1738724488,69.6701743,27.1072593,false,,
1738724491,69.6702555,27.1073469,false,,
1738724493,69.6704002,27.1074711,false,,
1738724502,69.6706464,27.1077926,false,,
1738724509,69.6708723,27.1081725,false,,
7643212012,69.6693976,27.1077316,false,,
7643212100,69.672838,27.1106994,false,,
7643212101,69.6730052,27.1113047,false,,
7643212102,69.6731056,27.1121988,false,,
7643212186,69.6691238,27.1061454,false,,
7643212187,69.6691603,27.1064822,false,,
7643212188,69.6693064,27.1073545,false,,
7643212189,69.6695446,27.108694,false,,
7643212190,69.6696149,27.1095663,false,,
7643212103,69.6732346,27.1130654,false,,
7643212104,69.6734162,27.1139045,false,,
7643212105,69.6734305,27.1141246,false,,
7643212106,69.673397,27.114441,false,,
7643212107,69.673397,27.1151976,false,,
7643212108,69.6732871,27.116078,false,,
7643212109,69.6732871,27.1170546,false,,
7643212110,69.6732633,27.1175361,false,,
7643212111,69.6731629,27.1185816,false,,
7643212191,69.670129,27.1125725,false,,
7643212192,69.6703076,27.1139899,false,,
7643212193,69.6706539,27.1159057,false,,
7643212194,69.6706864,27.116264,false,,
7643212195,69.670524,27.1169961,false,,
7643212196,69.670313,27.1172141,false,,
7643212197,69.6698422,27.1184135,false,,
7643212112,69.673139,27.1190355,false,,
7643212113,69.6730864,27.1193656,false,,
7643212114,69.6729383,27.1197646,false,,
7643212115,69.6728905,27.1201222,false,,
7643212116,69.6729096,27.1204248,false,,
7643212117,69.67301,27.1209201,false,,
7643212118,69.6730673,27.1217041,false,,
7643212119,69.6732441,27.1233411,false,,
7643212120,69.6733827,27.1242077,false,,
7643212121,69.67355,27.1248405,false,,
7643212198,69.6696366,27.1190988,false,,
7643212199,69.6695229,27.1195661,false,,
7643212200,69.6694039,27.120563,false,,
7643212201,69.6691116,27.1213574,false,,
7643212202,69.6690304,27.1221362,false,,
7643212203,69.6689817,27.1228371,false,,
7643212204,69.6688302,27.1235224,false,,
7643212205,69.6684081,27.1244103,false,,
7643212206,69.6683377,27.1247062,false,,
7643212122,69.6736694,27.1257759,false,,
7643212123,69.6737889,27.1263261,false,,
7643212124,69.6739131,27.1279493,false,,
7643212125,69.6739704,27.1297513,false,,
7643212126,69.674109,27.1313608,false,,
7643212207,69.6682403,27.1256408,false,,
7643212212,69.6681213,27.128974,false,,
7643212213,69.6680996,27.1295348,false,,
7643212214,69.6682241,27.1312949,false,,
7643212215,69.6683486,27.1317622,false,,
7643212127,69.6741329,27.1323925,false,,
7643212128,69.6742285,27.1341395,false,,
7643212129,69.6743001,27.134841,false,,
7643212130,69.6744913,27.1364917,false,,
7643212131,69.6745534,27.1373721,false,,
7643212216,69.6685217,27.1326811,false,,
7643212217,69.6686679,27.1331484,false,,
7643212218,69.6687599,27.1332107,false,,
7643212132,69.6746394,27.1378811,false,,
7643212133,69.6748783,27.1387752,false,,
7643212134,69.6749739,27.1393254,false,,
7643212135,69.6751076,27.1407286,false,,
