osm_id:ID(Point),lat:float,lon:float,is_hut:boolean,country_code,name
10920012769,66.9530713,21.2672676,false,,
10920012868,66.9513979,21.2681975,false,,
10920012878,66.9528827,21.2674042,false,,
10920012975,66.9506026,21.2686131,false,,
10920012989,66.9524644,21.2676736,false,,
10920012421,66.9469185,21.2762852,false,,
10920012531,66.9472052,21.2732631,false,,
10920012469,66.9464753,21.2811315,false,,
10920012465,66.9546591,21.2857689,false,,
10920012578,66.9547211,21.2853424,false,,
10920012312,66.9552551,21.2609483,false,,
10920012424,66.955119,21.261543,false,,
10920012477,66.9610915,21.2621244,false,,
10920012533,66.9550536,21.2620156,false,,
10920012552,66.9550434,21.2624299,false,,
10920012592,66.9610244,21.2617649,false,,
10920012661,66.9550669,21.2629042,false,,
10920012698,66.9609537,21.2610839,false,,
10920012736,66.9613108,21.262915,false,,
10920012752,66.9607598,21.2602776,false,,
10920012765,66.9551168,21.2632121,false,,
10920012809,66.9608534,21.2604679,false,,
10920012827,66.9550884,21.2636938,false,,
10920012856,66.9557545,21.2600948,false,,
10920012862,66.9605503,21.2600244,false,,
10920012874,66.9551187,21.263449,false,,
10920012915,66.9553813,21.2605063,false,,
10920012934,66.9550449,21.2639042,false,,
10920012963,66.9554694,21.260341,false,,
10920012355,66.9617451,21.2662269,false,,
10920012414,66.9616935,21.2648955,false,,
10920012464,66.9617031,21.2653132,false,,
10920012524,66.9615999,21.2642953,false,,
10920012633,66.9614928,21.2637229,false,,
10920012576,66.9616927,21.2721076,false,,
10920012682,66.9617405,21.2715127,false,,
10920012790,66.9617366,21.2708754,false,,
10920012849,66.9617921,21.2684799,false,,
10920012900,66.9617631,21.2694892,false,,
10920012957,66.9617643,21.2673225,false,,
10920012305,66.9558319,21.2847808,false,,
10920012351,66.9582166,21.2847569,false,,
10920012401,66.9563105,21.2854222,false,,
10920012408,66.9588754,21.2856141,false,,
10920012417,66.9559805,21.2850345,false,,
10920012460,66.9586664,21.2853141,false,,
10920012513,66.9564745,21.2853877,false,,
10920012526,66.9548852,21.2848964,false,,
10920012572,66.9568575,21.2848974,false,,
10920012623,66.9565873,21.2852273,false,,
10920012635,66.9549751,21.28473,false,,
10920012678,66.9571592,21.2846833,false,,
10920012738,66.9551578,21.2844956,false,,
10920012786,66.9573736,21.284544,false,,
10920012800,66.9553935,21.2844419,false,,
10920012844,66.95784,21.2845826,false,,
10920012851,66.9553072,21.2844193,false,,
10920012896,66.9576279,21.2845124,false,,
10920012909,66.9556686,21.2845438,false,,
10920012953,66.9580335,21.2846634,false,,
10920013004,66.9560862,21.2852565,false,,
10920012295,66.9614908,21.2752852,false,,
10920012310,66.9616258,21.2771188,false,,
10920012406,66.9615029,21.274727,false,,
10920012422,66.9615246,21.2759613,false,,
10920012517,66.9615339,21.2740391,false,,
10920012624,66.9616118,21.2730233,false,,
10920012471,66.9616669,21.2851173,false,,
10920012532,66.9619734,21.283646,false,,
10920012584,66.9618511,21.2843293,false,,
10920012641,66.9620409,21.2830696,false,,
10920012744,66.9620711,21.2825034,false,,
10920012807,66.961977,21.2813548,false,,
10920012854,66.9620291,21.2818916,false,,
10920012913,66.9618553,21.2799115,false,,
10934564532,66.985917,21.1901219,false,,
10934564543,66.986154,21.1906193,false,,
10934564551,66.9860556,21.1903757,false,,
10934564560,66.9862249,21.1908788,false,,
10934564578,66.9862476,21.191103,false,,
10934564590,66.9863854,21.1924144,false,,
10934564599,66.9862534,21.1914149,false,,
10934564609,66.9853965,21.1888165,false,,
10934564610,66.9864034,21.1926432,false,,
10934564620,66.9856849,21.1896143,false,,
10934564627,66.9864462,21.1938499,false,,
10934564630,66.9855694,21.1893434,false,,
10934564631,66.9864208,21.1930041,false,,
10934564639,66.9857695,21.1898658,false,,
10934564649,66.9864431,21.1933547,false,,
10934564539,66.9863933,21.1954345,false,,
10934564541,66.9864704,21.1991491,false,,
10934564550,66.9862579,21.1960208,false,,
10934564557,66.9863403,21.1957544,false,,
10934564558,66.9866938,21.1992735,false,,
10934564567,66.9860552,21.1964865,false,,
10934564576,66.986852,21.1994934,false,,
10934564580,66.9869763,21.1999065,false,,
10934564587,66.9859465,21.1968496,false,,
10934564597,66.9858967,21.1974324,false,,
10934564601,66.987098,21.2003862,false,,
10934564607,66.9858998,21.1971291,false,,
10934564617,66.9859098,21.1979965,false,,
10934564637,66.9859463,21.1984096,false,,
10934564646,66.9864209,21.1949587,false,,
10934564648,66.9861992,21.1989004,false,,
10934564657,66.9860393,21.198725,false,,
10934564592,66.987556,21.2046084,false,,
10934564602,66.9875577,21.205237,false,,
10934564612,66.9875125,21.205046,false,,
10934564621,66.9873222,21.200937,false,,
10934564633,66.9876186,21.201439,false,,
10934564640,66.9874891,21.2011591,false,,
5347766796,66.9899494,21.199666,false,,
5347766800,66.9893909,21.2004199,false,,
5347766814,66.9908196,21.1991945,false,,
5347766815,66.9902778,21.1994142,false,,
5347766834,66.9891899,21.2008073,false,,
5347766839,66.9901469,21.1995094,false,,
5347766843,66.9923586,21.198621,false,,
5347766848,66.9941262,21.1979767,false,,
5347766856,66.9897508,21.1999003,false,,
5347766794,66.9887737,21.2018777,false,,
5347766818,66.9884332,21.2032559,false,,
5347766862,66.9890975,21.2009701,false,,
5347766869,66.9889692,21.2012798,false,,
5347766871,66.9888737,21.2015585,false,,
10934564544,66.9877342,21.2025229,false,,
10934564552,66.9877941,21.2039066,false,,
10934564561,66.9877967,21.203167,false,,
10934564570,66.9877029,21.2042198,false,,
10934564622,66.987735,21.2054169,false,,
10934564641,66.9879146,21.2057174,false,,
10934564651,66.9876612,21.201921,false,,
10920012323,66.973409,21.2246227,false,,
10920012371,66.9712588,21.223498,false,,
10920012432,66.9736129,21.2246152,false,,
10920012480,66.9716421,21.2238846,false,,
10920012541,66.9737884,21.2245958,false,,
10920012557,66.9738813,21.224569,false,,
10920012593,66.9718782,21.2241107,false,,
10920012652,66.9722638,21.2243844,false,,
10920012666,66.9739862,21.2245591,false,,
10920012699,66.9720287,21.2242229,false,,
10920012757,66.9725935,21.2245655,false,,
10920012772,66.9741026,21.2245751,false,,
10920012833,66.9743947,21.2247052,false,,
10920012866,66.9726942,21.2246143,false,,
10920012881,66.9742644,21.2246304,false,,
10920012924,66.9729789,21.2246597,false,,
10920012973,66.9728744,21.2246605,false,,
10920007346,66.9753712,21.2257561,false,,
10920007347,66.9754394,21.2258058,false,,
10920007348,66.9757328,21.2259636,false,,
10920007349,66.9759298,21.2260696,false,,
10920007350,66.9760754,21.2261713,false,,
10920007351,66.9763794,21.2263643,false,,
10920007352,66.9764486,21.2263913,false,,
10920007353,66.9765151,21.2263945,false,,
10920007354,66.976658,21.2263805,false,,
10920007355,66.9767163,21.2263633,false,,
10920007356,66.9768353,21.2262236,false,,
10920007357,66.9769416,21.2259932,false,,
10920007358,66.977192,21.2255789,false,,
10920007359,66.9772909,21.2254018,false,,
10920007360,66.9773578,21.2252579,false,,
10920007361,66.9774061,21.2251277,false,,
10920007362,66.9774687,21.2250471,false,,
10920007363,66.977582,21.2249611,false,,
10920007364,66.9778149,21.2249012,false,,
10920007365,66.9779364,21.2248818,false,,
10920007366,66.9780204,21.2248987,false,,
10920007367,66.9781871,21.2249645,false,,
10920007368,66.9782716,21.2250137,false,,
10920007369,66.9783496,21.2250936,false,,
10920007370,66.9784514,21.2252071,false,,
10920007371,66.9785696,21.2253616,false,,
10920007372,66.9787495,21.2256156,false,,
10920007373,66.9789267,21.2258869,false,,
10920007374,66.9789986,21.2259806,false,,
10920007375,66.9790425,21.2260236,false,,
10920007376,66.9790885,21.2260446,false,,
10920007377,66.9791283,21.2260381,false,,
10920007378,66.9791853,21.2259889,false,,
10920007379,66.9792657,21.2259021,false,,
10920007380,66.9794522,21.2256808,false,,
10920007381,66.979679,21.2256044,false,,
10920007382,66.979988,21.2256164,false,,
10920007383,66.980271,21.2254535,false,,
10920007384,66.9804235,21.2252571,false,,
10920007385,66.9805781,21.2248426,false,,
10920007386,66.9807321,21.2241084,false,,
10920007387,66.9809297,21.2230994,false,,
10920012339,66.9749416,21.2252273,false,,
10920012940,66.9746879,21.224946,false,,
10920007345,66.9756173,21.2278371,false,,
10920012348,66.9754567,21.2297531,false,,
10920012458,66.9755026,21.2292699,false,,
10920012566,66.975548,21.2289,false,,
10920012619,66.9751303,21.2335331,false,,
10920012673,66.9752805,21.2326573,false,,
