osm_id:ID(Point),lat:float,lon:float,is_hut:boolean,country_code,name
12546213726,68.7084253,23.7221234,false,,
12546213727,68.7086042,23.7219619,false,,
12546213728,68.7086824,23.7218704,false,,
12546213729,68.7087959,23.7217998,false,,
12546213730,68.708903,23.7216918,false,,
12546213731,68.7091462,23.721394,false,,
12546213732,68.7092433,23.72113,false,,
12546213733,68.7093442,23.7208307,false,,
12546213734,68.7094888,23.7205453,false,,
12546213735,68.7096278,23.7203957,false,,
12546213736,68.7097513,23.7201755,false,,
12546213737,68.7099155,23.7199228,false,,
12546213738,68.7100709,23.7198217,false,,
12546213739,68.7101434,23.7197303,false,,
12546213740,68.7102125,23.7195974,false,,
12546213741,68.7102835,23.7194929,false,,
12546213742,68.7103655,23.7194302,false,,
12546213743,68.7104983,23.7193297,false,,
12546213744,68.7107416,23.719189,false,,
12546213745,68.711047,23.7190803,false,,
12546213746,68.7109869,23.7191599,false,,
12546213747,68.7108831,23.7192091,false,,
12546213748,68.7111588,23.7191603,false,,
12546213749,68.7110903,23.7190649,false,,
12546213750,68.7111196,23.7190849,false,,
12546213779,68.7111765,23.7195105,false,,
12546213780,68.7111124,23.7195209,false,,
12546213781,68.7110219,23.7194759,false,,
12546213782,68.71089,23.7193409,false,,
12546213783,68.7108259,23.7192613,false,,
12546227988,68.7112103,23.7228517,false,,
12546227989,68.7110798,23.7229211,false,,
12546227990,68.7109267,23.7230009,false,,
12546228082,68.7068426,23.7229914,false,,
12546228083,68.7066517,23.7228917,false,,
12546228084,68.7067314,23.7229261,false,,
12546228085,68.7067859,23.7229773,false,,
12546228086,68.7070546,23.7229182,false,,
12546228087,68.706475,23.722978,false,,
12546228088,68.7064299,23.7230833,false,,
12546228089,68.706386,23.723207,false,,
12546228090,68.7063113,23.7233399,false,,
12546228091,68.7059252,23.7234468,false,,
12546228092,68.7060977,23.7234506,false,,
12546228093,68.7056551,23.7232594,false,,
12546228094,68.7057497,23.7233778,false,,
12546228095,68.7058273,23.723437,false,,
12546228096,68.7055583,23.7232059,false,,
12546228097,68.7052944,23.7230741,false,,
12546228098,68.7050794,23.7229032,false,,
12546228099,68.7048237,23.7226746,false,,
12546228100,68.7047501,23.7226782,false,,
3668671427,68.7165758,23.7096129,false,,
8228432745,68.7171756,23.7091636,false,,
12546227711,68.7159375,23.7109047,false,,
12546227713,68.7159658,23.7106309,false,,
12546227714,68.715995,23.7105148,false,,
12546227715,68.7160373,23.7104394,false,,
12546227716,68.7161036,23.7103463,false,,
12546227717,68.7161519,23.7102098,false,,
12546227718,68.7161961,23.7101,false,,
12546227719,68.7162873,23.7100035,false,,
12546227720,68.7164247,23.7098307,false,,
12546227721,68.716723,23.7094644,false,,
12546227722,68.7168909,23.7093832,false,,
12546227723,68.7170628,23.7092595,false,,
12546227724,68.7173319,23.708908,false,,
12546227725,68.7174464,23.7086097,false,,
12546227726,68.7175476,23.7083729,false,,
12546227727,68.7176779,23.7081422,false,,
3668671429,68.7216628,23.7041397,false,,
12546227744,68.7213866,23.7042413,false,,
12546227746,68.7220217,23.7042567,false,,
12546227747,68.7218567,23.7041623,false,,
12546227748,68.7217656,23.704147,false,,
3668671428,68.7198305,23.7052142,false,,
8228432744,68.7186083,23.7065079,false,,
12546227728,68.7178566,23.7078676,false,,
12546227729,68.7179705,23.7075925,false,,
12546227730,68.7181085,23.7074868,false,,
12546227731,68.7180337,23.7075317,false,,
12546227732,68.7182224,23.7073184,false,,
12546227733,68.7183488,23.7071105,false,,
12546227734,68.7184612,23.706879,false,,
12546227735,68.7185695,23.7066755,false,,
12546227736,68.7187881,23.7060769,false,,
12546227737,68.7186895,23.7062446,false,,
12546227738,68.7190008,23.7058764,false,,
12546227739,68.7193046,23.7056574,false,,
12546227740,68.7204396,23.7046585,false,,
12546227741,68.7209345,23.7045185,false,,
12546227742,68.7207121,23.7045242,false,,
12546227743,68.721097,23.7044439,false,,
12546227745,68.7201417,23.7049042,false,,
12546227749,68.7226777,23.7048316,false,,
12546227750,68.7223092,23.7044564,false,,
12546227751,68.7224718,23.704644,false,,
12546227752,68.7234904,23.7053898,false,,
12546227753,68.7231043,23.7051745,false,,
12546227754,68.7239503,23.7057253,false,,
3668671426,68.714512,23.7168538,false,,
6841520208,68.7135434,23.7174273,false,,
6841520224,68.7173812,23.7171934,false,,
6841520225,68.7176367,23.7170293,false,,
8228432741,68.7158499,23.7111962,false,,
