osm_id:ID(Point),lat:float,lon:float,is_hut:boolean,country_code,name
6654429140,67.4265411,22.5912395,false,,
11111255008,67.4264354,22.5904298,false,,
11111255152,67.4266243,22.5917636,false,,
6654429149,67.428818,22.5770325,false,,
6654429150,67.4290926,22.5770134,false,,
11111254997,67.4287769,22.5770758,false,,
11111255236,67.4290069,22.5769774,false,,
11111255311,67.4288985,22.5769849,false,,
6654429144,67.4268484,22.5819524,false,,
6654429145,67.4275264,22.5796098,false,,
6654429146,67.4279162,22.5790644,false,,
6654429147,67.4283353,22.5784409,false,,
6654429148,67.428515,22.577922,false,,
6654429151,67.4294509,22.5773054,false,,
6654429152,67.4297261,22.5772599,false,,
6654429153,67.4299541,22.5772472,false,,
6654429154,67.4292404,22.5772296,false,,
6654429155,67.4301639,22.5772733,false,,
6654429156,67.4302929,22.5773398,false,,
6654429158,67.4293252,22.57731,false,,
6654444911,67.4308035,22.5780477,false,,
6654444912,67.4316599,22.578391,false,,
6654444913,67.4323764,22.5788417,false,,
6654444914,67.432607,22.5787987,false,,
6654444915,67.4331504,22.5793566,false,,
11111254162,67.4284251,22.5782234,false,,
11111254203,67.4281529,22.5787018,false,,
11111254885,67.4276901,22.5794552,false,,
11111254923,67.427426,22.5797425,false,,
11111254962,67.428722,22.5771798,false,,
11111255000,67.4273731,22.5798951,false,,
11111255032,67.4286228,22.5774681,false,,
11111255075,67.4273345,22.5800432,false,,
11111255087,67.4271678,22.5807705,false,,
11111255157,67.4269715,22.5814361,false,,
6654444916,67.4336939,22.5792923,false,,
6654429136,67.4275571,22.5967338,false,,
6654429137,67.4275172,22.5959026,false,,
6654429138,67.427243,22.5946293,false,,
6654429139,67.4268547,22.5927607,false,,
11111254174,67.4270834,22.5940147,false,,
11111254932,67.4274753,22.5956313,false,,
11111254948,67.4269419,22.5949417,false,,
11111254973,67.4275375,22.5961948,false,,
11111255020,67.4270867,22.5959131,false,,
11111255045,67.42755,22.5964606,false,,
11111255098,67.427185,22.5964621,false,,
11111255321,67.4273539,22.5951462,false,,
11025922024,67.3928635,22.598428,false,,
11025922065,67.3923991,22.5995434,false,,
11025922088,67.3913978,22.6023787,false,,
11025922108,67.3932163,22.597393,false,,
11025922170,67.3916458,22.6016722,false,,
11025922257,67.3919891,22.6007353,false,,
11025922020,67.3896223,22.6098721,false,,
11025922041,67.3907424,22.6043644,false,,
11025922105,67.389805,22.6091774,false,,
11025922126,67.390866,22.6038284,false,,
11025922147,67.3903426,22.6063153,false,,
11025922189,67.3900032,22.6079861,false,,
11025922235,67.390589,22.605051,false,,
11025922009,67.3875447,22.6157724,false,,
11025922029,67.3893426,22.6108387,false,,
11025922051,67.3882989,22.613647,false,,
11025922093,67.3880002,22.6144231,false,,
11025922136,67.3888076,22.6122777,false,,
11025922212,67.3894599,22.6104508,false,,
11025922223,67.3891669,22.6112637,false,,
11025910387,67.4098486,22.5991278,false,,
11025922030,67.4100019,22.5978875,false,,
11025922047,67.4092049,22.6019456,false,,
11025922071,67.409938,22.5985464,false,,
11025922094,67.4094846,22.6008727,false,,
11025922113,67.4101108,22.597082,false,,
11025922132,67.4093487,22.6013165,false,,
11025922152,67.4090103,22.6027336,false,,
11025922175,67.4096814,22.5998838,false,,
11025922195,67.4089324,22.6032128,false,,
11025922241,67.4090808,22.6024093,false,,
11025922025,67.4087862,22.6046004,false,,
11025922060,67.4084225,22.6075942,false,,
11025922109,67.408831,22.6042664,false,,
11025922143,67.4085331,22.6067916,false,,
11025922164,67.4082217,22.6089732,false,,
11025922207,67.4080935,22.6098949,false,,
11025922218,67.4087039,22.6053947,false,,
11025922252,67.4083048,22.6083315,false,,
11025910403,67.4064966,22.6194851,false,,
11025922019,67.4043712,22.6224433,false,,
11025922064,67.405075,22.6217695,false,,
11025922087,67.4068262,22.6188509,false,,
11025922146,67.4057176,22.6210659,false,,
11025922193,67.4061683,22.6202134,false,,
11025922234,67.4059256,22.6206663,false,,
11025922256,67.4047276,22.6220247,false,,
11025910394,67.4073151,22.6140163,false,,
11025922016,67.4073601,22.6153555,false,,
11025922038,67.4079724,22.6111373,false,,
11025922055,67.4073537,22.6158903,false,,
11025922102,67.4073293,22.6148921,false,,
11025922121,67.408044,22.6104244,false,,
11025922183,67.4072824,22.6143842,false,,
11025922230,67.407426,22.6134834,false,,
11025922078,67.4072091,22.6177914,false,,
11025922159,67.4073017,22.6173704,false,,
11025922169,67.4070847,22.6181963,false,,
11025922248,67.4073666,22.6168618,false,,
11025922067,67.4201016,22.5979706,false,,
11025922260,67.4195805,22.5972096,false,,
6654418604,67.4226913,22.6031314,false,,
6654418605,67.4218282,22.6013368,false,,
6654418606,67.4213101,22.6001217,false,,
6654418610,67.4209757,22.5994211,false,,
6654418611,67.4207269,22.5989325,false,,
6654418612,67.4205347,22.5986197,false,,
6654418568,67.42535,22.608937,false,,
6654418569,67.4231198,22.6040795,false,,
6654418570,67.4234732,22.6048842,false,,
6654418571,67.4256108,22.6097153,false,,
6654418553,67.4261738,22.6142738,false,,
6654418554,67.4258939,22.611499,false,,
6654418555,67.4258133,22.6105941,false,,
6654418556,67.426011,22.6141825,false,,
6654418566,67.4262764,22.6142118,false,,
6654418567,67.4259607,22.6138797,false,,
11025922205,67.425938,22.6129432,false,,
6654429131,67.428016,22.6025035,false,,
6654429132,67.4277956,22.6007849,false,,
6654429133,67.4277206,22.5996845,false,,
6654429134,67.4275626,22.5988581,false,,
6654429135,67.4274888,22.5971476,false,,
6654436085,67.4317434,22.6029063,false,,
6654436086,67.4320481,22.6023698,false,,
6654436087,67.4324105,22.6021124,false,,
6654436088,67.4326493,22.6008249,false,,
11111254148,67.427295,22.5969028,false,,
11111254870,67.4277844,22.600205,false,,
11111254908,67.4278775,22.6015524,false,,
11111254944,67.4275308,22.5969658,false,,
11111255022,67.4280398,22.6031242,false,,
11111255058,67.4280342,22.6027505,false,,
11111255085,67.4273901,22.5971904,false,,
11111255094,67.4274728,22.5979395,false,,
11111255133,67.4276641,22.5995009,false,,
11111255155,67.4274349,22.5974822,false,,
11111255260,67.4277568,22.5998437,false,,
6654429124,67.4293963,22.6094097,false,,
6654429125,67.4291953,22.6089242,false,,
6654429126,67.42909,22.6085406,false,,
6654429127,67.4289368,22.6079386,false,,
6654429128,67.4285953,22.6073943,false,,
6654429129,67.4282851,22.6045896,false,,
6654429130,67.4281138,22.6037406,false,,
6654429177,67.4306657,22.6097833,false,,
6654429178,67.4308705,22.6095367,false,,
6654429179,67.4313893,22.6091719,false,,
6654429180,67.4314387,22.607348,false,,
6654429181,67.4316693,22.6061035,false,,
6654429182,67.4318587,22.6050306,false,,
6654429183,67.4319411,22.6044727,false,,
6654429184,67.4317764,22.6035286,false,,
6654436089,67.4318505,22.6087213,false,,
6654436090,67.4322046,22.6076055,false,,
6654436091,67.4330281,22.606876,false,,
11111254149,67.4281633,22.6040896,false,,
11111254178,67.4293327,22.6092241,false,,
11111254926,67.4306305,22.6098009,false,,
11111254938,67.4288638,22.6078061,false,,
11111255088,67.4290005,22.6082917,false,,
11111255158,67.4283308,22.6050305,false,,
