:START_ID(Cabane),:END_ID(Cabane),distance_km:float
289406212,5938138597,29.80389437692648
289406212,9874479667,32.031013023198696
289406212,1356403681,33.570010179249195
289406212,4307028591,36.48883073832643
289406212,339206157,37.5656356449483
289406212,339409575,39.87859431052254
289406212,5981708157,40.51411317445339
289406212,339295282,40.52787837928676
289406212,1356458220,42.00027157915796
289406212,6721650214,43.74777651814891
289406212,4301772900,44.57570614176805
289406212,1356403616,45.44174583793535
289406212,1850776971,47.601114618262315
289406212,7125728798,49.48485761892587
289406212,9812364124,50.125364502564445
289406212,4347622389,50.709646125583504
289406212,342300361,52.221525973990005
289406212,339206155,57.78166675511279
289406212,1356402043,63.668059106807235
289406212,4353282250,64.83856988330598
289406212,4309250791,66.65857132292902
289406212,1356401961,66.82122684011131
289406212,4353281393,69.10749717831358
289406212,4786913023,69.43612504098321
289406212,339299832,78.18739181756348
339206155,1356402043,7.735479804770346
339206155,7125728798,8.877771983893584
339206155,1850776971,12.632412119982133
339206155,4353281393,13.174917876276686
339206155,4353282250,14.29177564792588
339206155,342300361,14.427254324743677
339206155,6721650214,17.41373045824493
339206155,1356403616,19.665027581727042
339206155,339295282,19.70564835895769
339206155,339206157,20.21603111016454
339206155,1356403681,28.01257243514402
339206155,4786913023,31.628969432505485
339206155,1356401961,33.36950695923123
339206155,4347622389,33.43862053318988
339206155,339299832,40.38023620908576
339206155,5938138597,44.500339320461464
339206155,2399590109,45.59738414074166
339206155,1356403016,49.86038129961096
339206155,4428185514,63.43927506021043
339206155,1356402131,65.39046081466047
339206155,4085352857,66.33245424689365
339206155,339409575,69.41896331772728
339206155,662443730,70.39823623287627
339206155,564239031,71.22922085879871
339206155,5031942962,72.477510035138
339206155,10697420952,74.7544694349094
339206155,1356458489,75.3910958623103
339206155,7125728380,75.50351009875713
339206155,12051067130,75.86130329948875
339206155,13147654602,78.73943269271615
339206157,6721650214,6.182140873200593
339206157,339295282,9.263601164625118
339206157,7125728798,11.9192219739776
339206157,4347622389,13.222589423025333
339206157,1850776971,16.07055783634564
339206157,1356403681,17.363441621523876
339206157,1356403616,19.010411294923518
339206157,5938138597,24.28430821029694
339206157,2399590109,25.381353030577174
339206157,342300361,25.75675085534957
339206157,1356402043,26.102423461858987
339206157,4353281393,31.541861533365346
339206157,4353282250,32.65871930501454
339206157,1356401961,40.35645172147081
339206157,4786913023,42.97134992234277
339206157,4428185514,43.22324395004594
339206157,1356402131,45.17442970449598
339206157,4085352857,46.116423136729125
339206157,339409575,49.20293220756279
339206157,662443730,50.18220512271177
339206157,564239031,51.01318974863424
339206157,339299832,51.72261669892304
339206157,5031942962,52.26147892497356
339206157,10697420952,54.53843832474495
339206157,1356458489,55.17506475214566
339206157,7125728380,55.28747898859251
339206157,12051067130,55.64527218932432
339206157,13147654602,58.52340158255151
339206157,1356403016,58.98785055350358
339206157,4307028591,62.48544202656069
339206157,1356458220,62.9557849837071
339206157,4307032309,63.61447357132561
339206157,4770599203,64.31230927747296
339206157,4301772900,65.53121954631715
339206157,494311759,66.44754883877167
339206157,9874479667,69.5795684373265
339206157,4309250791,75.98290921996917
339206157,5981708157,78.0626685885811
339295282,1850776971,7.073236238975563
339295282,1356403681,8.306924076186332
339295282,1356403616,9.7468101302984
339295282,6721650214,15.445742037825708
339295282,342300361,16.493149690724426
339295282,7125728798,20.22643245336697
339295282,4347622389,22.486190587650444
339295282,1356402043,27.34298125506607
339295282,2399590109,28.34359576491564
339295282,4353282250,29.110193600040393
339295282,5938138597,29.345219939703043
339295282,1356401961,31.092850556845686
339295282,4353281393,32.78241932657241
339295282,4786913023,33.70774875771765
339295282,339299832,42.459015534297926
339295282,4428185514,46.18548668438437
339295282,1356402131,48.136672438834445
339295282,4085352857,49.0786658710676
339295282,1356403016,49.72424938887847
339295282,339409575,52.165174941901235
339295282,662443730,53.144447857050224
339295282,564239031,53.975432482972714
339295282,5031942962,55.22372165931203
339295282,10697420952,57.500681059083405
339295282,1356458489,58.137307486484126
339295282,7125728380,58.249721722930985
339295282,12051067130,58.607514923662784
339295282,13147654602,61.485644316889974
339295282,4307028591,65.44768476089914
339295282,1356458220,65.9180277180456
339295282,4307032309,66.57671630566406
339295282,4770599203,67.27455201181147
339295282,4301772900,68.49346228065565
339295282,494311759,69.40979157311018
339295282,9874479667,72.54181117166502
339295282,4309250791,78.94515195430766
339299832,4786913023,8.751266776580291
339299832,342300361,25.965865843573514
339299832,1356402043,32.65990184583221
339299832,1356403616,32.74564597962822
339299832,4353282250,34.52857691971352
339299832,4353281393,40.84025123426311
339299832,1356401961,41.1031349710151
339299832,1850776971,44.964836974614656
339299832,1356403681,45.3893221474684
339299832,7125728798,47.40892073990346
339299832,1356403016,55.54867149787052
339299832,6721650214,55.944879214254755
339299832,4347622389,64.94520612194842
339299832,2399590109,66.00310920319242
339299832,5938138597,67.0047333779798
339299833,7125728827,12.95188040264057
339299835,1356403797,8.79046660567906
339299835,1356458236,13.377297768449896
339299835,4266908530,15.4625289563302
339299835,2425754030,21.216386557201442
339299835,1356402106,22.256821099365382
339299835,7817761586,30.174374208082913
339299835,1356458478,31.727689928593172
339299835,9812364238,43.594195616998306
339299835,1356457509,44.74592645787221
339299835,1356459001,54.87620545828933
339299835,10980103006,58.71002119041911
339299835,4394926503,61.95128044443703
339299835,9833914420,62.538047208207324
339299835,1356458986,66.7812714958413
339299835,11051017207,66.7812714958413
339299835,9812364144,69.97548983546565
339299835,4394926499,71.25501540703263
339299835,9812364172,74.2121077997028
339299835,9812364087,77.31069215204042
339299835,4394926498,77.3366834981101
339299835,1896395800,77.57925816935948
339303441,5148544509,8.376785243718754
339305022,7125728813,9.523164066708954
339305022,7125728812,17.383108762843836
339305022,1356402628,18.525764940057737
339305022,1356403665,21.997139545615042
339305022,1356458986,36.593540804856545
339305022,11051017207,36.593540804856545
339305022,10197762556,41.14284305796226
339305022,1896395800,42.88316912923352
339305022,1356459001,48.46105706648848
339305022,1356457509,58.460967173709165
339305022,1356458478,71.40751218879184
339405721,9812364208,0.0
339405721,9812364113,0.22187269247172847
339409575,1356458220,13.752852776144282
339409575,4301772900,16.328287338754336
339409575,4307028591,25.488245891781304
339409575,4309250791,26.77997701240646
339409575,662443730,30.718895152692696
339409575,2399590109,37.460712916067386
339409575,5938138597,41.44119093954093
339409575,1356180414,44.02261677154246
339409575,1356403681,45.20730674186365
339409575,1356402131,47.46777763663894
339409575,4085352857,49.09167896285229
339409575,4428185514,51.29009800328536
339409575,1356401961,52.339082470773356
339409575,564239031,53.9884455747574
339409575,5031942962,54.55482685711653
339409575,6721650214,55.385073080763384
339409575,10697420952,56.83178625688795
339409575,1356403616,57.079042400549824
339409575,1356458489,57.46841268428862
339409575,7125728380,57.58082692073548
339409575,12051067130,58.620528015447476
339409575,1850776971,59.23841118087678
339409575,13147654602,60.81674951469447
339409575,7125728798,61.12215418154035
339409575,4347622389,62.34694268819809
339409575,342300361,63.858822536604535
339409575,4307032309,65.90782150346857
339409575,4770599203,66.60565720961598
339409575,494311759,68.74089677091465
339409575,1356403016,70.97048130280604
339409575,9874479667,71.87291636946954
339409575,1356402043,75.30535566942179
339409575,4353282250,76.47586644592053
342300361,1356403616,6.779780136054711
342300361,4353282250,12.617043909315985
342300361,4786913023,17.214599066993227
342300361,1356402043,17.41894882931075
342300361,1850776971,18.99897113104111
342300361,1356403681,19.423456303894884
342300361,1356401961,20.484259513558875
342300361,7125728798,23.305026308637274
342300361,4353281393,25.59929821774166
342300361,6721650214,29.990083746744073
342300361,1356403016,35.43312697486729
342300361,4347622389,38.979340278374906
342300361,2399590109,40.03724335961888
342300361,5938138597,41.03886753440633
342300361,4428185514,57.879134279087666
342300361,1356402131,59.83032003353768
342300361,4085352857,60.772313465770836
342300361,662443730,64.83809545175353
342300361,564239031,65.66908007767596
342300361,5031942962,66.91736925401523
342300361,10697420952,69.19432865378663
342300361,1356458489,69.83095508118735
342300361,7125728380,69.9433693176342
342300361,12051067130,70.301162518366
342300361,13147654602,73.1792919115932
342300361,4307028591,77.14133235560247
342300361,1356458220,77.61167531274884
342300361,4307032309,78.27036390036733
342300361,4770599203,78.96819960651474
439171305,4377585918,31.98301367189745
439171305,4377684787,43.82229563915988
439171305,4377664716,50.362108814175244
439171305,4377664469,53.07177205437385
439171305,4377664410,55.015806634801805
439171305,4377415090,66.71794145158823
439171305,4377585961,67.28595505514592
439171305,4377415030,69.3783304591749
439171305,4377403935,74.16845101343326
494311759,4770599203,2.32017524794778
494311759,9874479667,3.316343323729898
494311759,7125728380,11.160069850179138
494311759,1356458489,11.337887327141692
494311759,5981708157,11.79944347498463
494311759,13147654602,14.68622415754754
494311759,4307032309,19.777296146321618
494311759,1356402131,21.273119134275717
494311759,9812364124,21.410694803095723
494311759,5031942962,24.313126410138903
494311759,10697420952,26.590085809910324
494311759,12051067130,32.31312122421833
494311759,564239031,37.339773201847215
494311759,4085352857,38.15815755210473
494311759,2399590109,41.35200418973125
494311759,662443730,41.94552701027752
494311759,4428185514,50.361697556575834
494311759,4307028591,51.72138506600146
494311759,1356458220,57.23282590683299
494311759,5938138597,58.68580757074984
494311759,4301772900,59.80826046944306
494311759,1356403681,62.451923373072525
494311759,6721650214,72.62968971197228
494311759,1356403616,74.32365903175874
494311759,1850776971,76.4830278120858
494311759,7125728798,78.36677081274937
494311759,4347622389,79.59155931940693
510118756,1194231396,1.4633861460028283
510118756,1194231385,1.557791576007746
510118756,4723999889,1.9724875195772145
510118756,1194231386,2.0974835180479614
510118756,4172814340,2.2749937532920237
510118756,1687118336,2.3716511211537696
510118756,1687117482,2.46679404015469
510118756,4720348936,3.310672347236602
510118756,2242634821,7.471939538771348
510118756,5110513224,9.490392730855415
510118756,8976908335,9.967352917305206
510118756,6639804009,12.392247621987234
510118756,2235085736,12.861095100706358
510118756,7850901596,24.78444848301517
510118756,1818339460,30.245630747419938
510118756,1167792046,38.34547873034569
510118756,7453005896,51.82779402395226
510118756,1167792073,52.4400019591067
510118756,701443741,52.64019187910282
510118756,1167791835,55.86732367103549
510118756,6390574128,57.479848996718445
510118756,4131090942,57.73298718965833
510118756,3276835251,58.06979289589552
510118756,12035529519,59.48028243244897
510118756,6050851838,66.71273517066946
534951417,534951419,9.027878635012726
534951417,5678574070,46.79310069988967
534951417,5678574071,46.80663416717062
534951417,4396396533,52.51694996335764
534951419,5678574070,37.765222064877015
534951419,5678574071,37.778755532157966
534951419,4396396533,43.48907132834499
534951420,534951421,3.880252522442905
534951448,534951449,0.6891050969105144
534951492,534951502,15.255360422134872
534951496,6119365126,0.43378923805849795
534951496,2713813211,13.997842217065385
534951496,5245948994,19.202706857212895
534951496,2713813199,19.8225290272476
534951496,5245948995,23.965753418098807
564239031,4085352857,4.9504033130636325
564239031,12051067130,5.026651977628931
564239031,5031942962,13.187021686100815
564239031,10697420952,15.463981085872216
564239031,1356402131,21.78180502973412
564239031,2399590109,25.91764509959382
564239031,1356458489,26.067289115221232
564239031,7125728380,26.179703351668078
564239031,13147654602,29.415625945627085
564239031,4428185514,31.494130780793267
564239031,4307032309,34.50669793440119
564239031,4770599203,35.20453364054857
564239031,9874479667,40.4717928004021
564239031,662443730,40.82282394683742
564239031,5938138597,43.25144848061243
564239031,1356403681,47.01756428293515
564239031,5981708157,48.95489295165681
564239031,4307028591,50.59868200256126
564239031,1356458220,56.110122843392794
564239031,6721650214,57.19533062183485
564239031,9812364124,58.56614427976785
564239031,4301772900,58.685557406002886
564239031,1356403616,58.88929994162129
564239031,1850776971,61.04866872194825
564239031,7125728798,62.93241172261182
564239031,4347622389,64.15720022926945
564239031,1356402043,77.11561321049327
564239031,4353282250,78.28612398699202
662443730,4307028591,12.303236903848857
662443730,1356458220,17.814677744680438
662443730,4301772900,20.3901123072905
662443730,1356402131,20.672407876001852
662443730,1356458489,30.673042923651604
662443730,7125728380,30.78545716009845
662443730,2399590109,31.246353002669952
662443730,5031942962,32.25929370257608
662443730,13147654602,34.02137975405746
662443730,10697420952,34.53625310234754
662443730,4085352857,35.9260573349323
662443730,12051067130,37.716878041028735
662443730,4307032309,39.11245174283156
662443730,4770599203,39.810287448978876
662443730,4428185514,41.617636645812254
662443730,5938138597,42.420463854689906
662443730,9874479667,45.077546608832456
662443730,1356403681,46.18657965701266
662443730,4309250791,48.628257915559914
662443730,5981708157,53.56064676008718
662443730,6721650214,56.364345995912366
662443730,1356403616,58.05831531569881
662443730,1850776971,60.21768409602578
662443730,7125728798,62.10142709668934
662443730,9812364124,63.1718980881983
662443730,4347622389,63.32621560334706
662443730,1356401961,63.50367340158276
662443730,1356180414,65.47550865020196
662443730,1356402043,76.28462858457081
662443730,4353282250,77.45513936106957
662719940,662720339,9.22801514330474
662719940,3806727910,13.776117800921972
662719940,8087887743,18.177521719566744
662719940,704638102,19.401606432426302
662719940,1286739783,21.684954924407524
662719940,2649706191,22.452572291211215
662719940,1659441109,23.929350157420803
662719940,3229750913,24.803257936389578
662719940,12095465140,26.792906373501328
662719940,2453827652,29.000540673396255
662719940,2453796699,29.065182457712652
662719940,1660728974,32.630186193093806
662719940,1666193480,33.06435619600425
662719940,1447578550,36.205757378168705
662719940,3231364371,38.26503528292317
662719940,662720285,38.31871680927994
662719940,10792608507,43.23028857303886
662719940,2415916767,43.43477820620132
662719940,2417356542,45.923095954981136
662719940,1976908427,59.53264374792457
662719940,3239505892,67.24576127263532
662720285,1666193480,8.26863530546907
662720285,2453796699,11.514093525878746
662720285,2453827652,11.674280738915693
662720285,1660728974,13.592270235909092
662720285,1659441109,17.954424408622668
662720285,12095465140,19.761647971272744
662720285,704638102,23.344574563719444
662720285,2649706191,23.672121959435124
662720285,662720339,29.314941624739365
662720285,3806727910,31.125504311467157
662720285,8087887743,35.58772015582014
662720285,1447578550,51.714320210354664
662720285,3231364371,53.77359811510913
662720285,3229750913,58.05937719684228
662720285,1286739783,58.298377444407556
662720285,2417356542,61.43165878716708
662720285,3239505892,63.84620623441919
662720285,10792608507,64.72495008864276
662720285,2415916767,64.92943972180522
662720285,1976908427,75.0412065801105
662720339,704638102,10.397831247885682
662720339,3806727910,14.187523391495823
662720339,2649706191,14.23763611298434
662720339,1659441109,14.925574972880202
662720339,12095465140,17.789131188960738
662720339,8087887743,18.588927310140583
662720339,2453827652,20.29647336998632
662720339,2453796699,20.36111515430271
662720339,1660728974,23.92611888968389
662720339,1666193480,24.06058101146365
662720339,3229750913,28.96867553086702
662720339,1447578550,30.562375296516784
662720339,1286739783,30.912970067712273
662720339,3231364371,32.62165320127123
662720339,2417356542,40.2797138733292
662720339,10792608507,43.573005174804784
662720339,2415916767,43.777494807967244
662720339,1976908427,53.88926166627261
662720339,3239505892,61.602379190983335
701443741,1167792073,0.37163284590808143
701443741,7453005896,3.651936584500609
701443741,1167791835,4.788098824302445
701443741,4131090942,5.4614850401205555
701443741,3276835251,5.798290746357732
701443741,6390574128,6.400624149985418
701443741,12035529519,7.20878028291122
701443741,1167792046,14.29471314875712
701443741,1818339460,24.380880681125095
701443741,7850901596,36.06904547540317
701443741,2235085736,40.88931855510965
701443741,8976908335,42.763401153953005
701443741,5110513224,45.38383124357414
701443741,6639804009,47.694678915186806
701443741,1194231385,51.08240030309506
701443741,1194231396,52.080538545781636
701443741,1194231386,52.57820679716973
701443741,1687118336,52.78549324876887
701443741,4172814340,53.39508378583172
701443741,4723999889,54.15777943640013
701443741,1687117482,54.65208595697763
701443741,4720348936,55.49596426405952
701443741,2242634821,58.61824131598153
704638102,3806727910,8.040688583980632
704638102,1659441109,8.955207911860294
704638102,2649706191,10.829162614645783
704638102,12095465140,11.818764127940822
704638102,8087887743,12.442092502625405
704638102,2453827652,14.326106308966407
704638102,2453796699,14.390748093282795
704638102,1660728974,17.95575182866396
704638102,1666193480,18.090213950443733
704638102,1447578550,34.79075799921277
704638102,3231364371,36.85003590396724
704638102,3229750913,39.14226681998855
704638102,1286739783,41.0865613568338
704638102,2417356542,44.508096576025174
704638102,10792608507,47.80138787750086
704638102,2415916767,48.00587751066332
704638102,1976908427,58.11764436896858
704638102,3239505892,62.47473252602923
1068906819,1071480077,1.934217574398435
1068906819,4379462815,2.1012335810722096
1068906819,1068906908,3.275560004519289
1068906819,4380735909,4.1258518425075845
1068906819,1077243620,4.805024570626551
1068906819,4382387656,4.9371208723087365
1068906819,5162693962,5.7338089156218555
1068906819,6630963287,6.839147860306205
1068906819,4379563075,7.044519341576786
1068906819,1228943717,7.180169421623689
1068906819,4382272934,7.488788105626172
1068906819,1077243399,7.499341649276927
1068906819,4379435154,7.975080865979564
1068906819,1211987849,10.21239823235471
1068906819,4379463105,10.441911972936081
1068906819,4379462932,10.694403195578134
1068906819,2641169162,10.895195052917694
1068906819,4379397304,11.010085182275954
1068906819,1228945681,11.883150321121963
1068906819,5160942314,12.674151434841038
1068906819,2185706987,15.823678313621219
1068906819,8999433197,16.947977987944707
1068906819,4379590737,19.599432494158474
1068906819,4379590832,22.171053703595472
1068906819,4379590497,23.40900750628283
1068906819,2621321474,29.075376068862703
1068906908,4380735909,2.440960824018306
1068906908,1077243620,3.120133552137273
1068906908,4382387656,3.2522298538194594
1068906908,5162693962,4.048917897132579
1068906908,4379462815,4.9215021535036465
1068906908,6630963287,5.154256841816924
1068906908,1071480077,5.209777578917723
1068906908,4379563075,5.3596283230875095
1068906908,4382272934,5.8038970871368925
1068906908,1077243399,5.814450630787649
1068906908,1211987849,8.527507213865434
1068906908,4379463105,8.757020954446803
1068906908,4379462932,9.009512177088862
1068906908,2641169162,9.21030403442842
1068906908,1228945681,10.198259302632689
1068906908,1228943717,10.455729426142982
1068906908,5160942314,10.989260416351762
1068906908,4379435154,11.250640870498858
1068906908,2185706987,14.138787295131944
1068906908,4379397304,14.285645186795238
1068906908,4379590737,17.914541475669196
1068906908,8999433197,20.223537992463996
1068906908,4379590832,20.486162685106194
1068906908,4379590497,21.724116487793548
1068906908,2621321474,27.390485050373417
1071480077,4379462815,1.1316192708069093
1071480077,4380735909,5.360955854226196
1071480077,1077243620,6.0401285823451625
1071480077,4382387656,6.172224884027348
1071480077,5162693962,6.968912927340467
1071480077,6630963287,8.074251872024815
1071480077,4379563075,8.279623353295397
1071480077,4382272934,8.723892117344784
1071480077,1077243399,8.73444566099554
1071480077,1228943717,9.092444937899707
1071480077,4379435154,9.887356382255579
1071480077,1211987849,11.447502244073322
1071480077,4379463105,11.677015984654693
1071480077,4379462932,11.929507207296746
1071480077,2641169162,12.130299064636306
1071480077,4379397304,12.922360698551966
1071480077,1228945681,13.118254332840577
1071480077,5160942314,13.909255446559651
1071480077,2185706987,17.058782325339827
1071480077,8999433197,18.860253504220733
1071480077,4379590737,20.834536505877065
1071480077,4379590832,23.406157715314063
1071480077,4379590497,24.644111518001413
1071480077,2621321474,30.310480080581286
1071480209,12630023642,8.1614951515749
1077243399,4382272934,0.9464987838025004
1077243399,6630963287,1.7567690859341425
1077243399,1077243620,2.694317078650375
1077243399,4380735909,3.8038357311776507
1077243399,4382387656,5.93355409050444
1077243399,1211987849,6.433916201898265
1077243399,5162693962,6.730242133817559
1077243399,4379563075,7.435788741962322
1077243399,4379462815,7.6028263901886275
1077243399,1228945681,10.309303762146177
1077243399,4379463105,10.833181373321619
1077243399,4379462932,11.085672595963675
1077243399,2641169162,11.286464453303234
1077243399,2185706987,11.729121098058137
1077243399,5160942314,13.065420835226577
1077243399,1228943717,14.67951107090061
1077243399,4379435154,15.474422515256485
1077243399,4379590737,18.02558593518268
1077243399,4379397304,18.50942683155287
1077243399,4379590832,20.59720714461968
1077243399,4379590497,21.835160947307028
1077243399,8999433197,24.447319637221618
1077243399,2621321474,27.50152950988691
1077243620,4380735909,1.109518652527276
1077243620,6630963287,2.034123289679652
1077243620,4382272934,2.6837635349996196
1077243620,4382387656,3.2392370118540637
1077243620,5162693962,4.035925055167183
1077243620,4379462815,4.9085093115382525
1077243620,4379563075,5.157191847559278
1077243620,1211987849,5.942318091663034
1077243620,4379463105,8.554584478918574
1077243620,4379462932,8.807075701560631
1077243620,2641169162,9.007867558900188
1077243620,1228945681,9.81770565191095
1077243620,5160942314,10.786823940823531
1077243620,2185706987,11.237522987822905
1077243620,1228943717,11.985193992250236
1077243620,4379435154,12.780105436606112
1077243620,4379397304,15.815109752902497
1077243620,4379590737,17.53398782494745
1077243620,4379590832,20.105609034384447
1077243620,4379590497,21.3435628370718
1077243620,8999433197,21.753002558571247
1077243620,2621321474,27.009931399651684
1167791816,4215051290,1.9785992905019159
1167791835,6390574128,1.61252532568297
1167791835,7453005896,4.060091574304982
1167791835,1167792073,4.4164659783943625
1167791835,4131090942,9.880894134857874
1167791835,3276835251,10.217699841095047
1167791835,12035529519,11.628189377648521
1167791835,1167792046,17.521844940689725
1167791835,1818339460,27.608012473057695
1167791835,7850901596,39.2961772673358
1167791835,2235085736,44.1164503470423
1167791835,8976908335,45.990532945885676
1167791835,5110513224,48.61096303550681
1167791835,6639804009,50.92181070711948
1167791835,1194231385,54.309532095027734
1167791835,1194231396,55.30767033771429
1167791835,1194231386,55.80533858910239
1167791835,1687118336,56.012625040701536
1167791835,4172814340,56.62221557776439
1167791835,4723999889,57.3849112283328
1167791835,1687117482,57.8792177489103
1167791835,4720348936,58.723096055992194
1167791835,2242634821,61.84537310791419
1167791845,1167792274,0.0
1167791914,12012162349,24.498114847834117
1167791914,9917029348,38.12775636769187
1167792046,1818339460,10.151122417113182
1167792046,7453005896,13.482315293606552
1167792046,1167792073,14.094523228761
1167792046,6390574128,19.134370266372688
1167792046,4131090942,19.387508459312564
1167792046,3276835251,19.724314165549742
1167792046,12035529519,21.134803702103223
1167792046,7850901596,21.7743323266461
1167792046,2235085736,26.59460540635251
1167792046,8976908335,28.468688005195894
1167792046,5110513224,31.089118094817056
1167792046,6639804009,33.39996576642967
1167792046,1194231385,36.78768715433793
1167792046,1194231396,37.78582539702449
1167792046,1194231386,38.283493648412616
1167792046,1687118336,38.49078010001176
1167792046,4172814340,39.10037063707461
1167792046,4723999889,39.86306628764303
1167792046,1687117482,40.357372808220504
1167792046,4720348936,41.20125111530242
1167792046,2242634821,44.32352816722444
1167792046,6050851838,77.24102958720333
1167792073,7453005896,3.2803037385925267
1167792073,4131090942,5.46442815646351
1167792073,3276835251,5.801233862700687
1167792073,6390574128,6.0289913040773335
1167792073,12035529519,7.211723399254174
1167792073,1818339460,24.180690761128975
1167792073,7850901596,35.86885555540705
1167792073,2235085736,40.689128635113526
1167792073,8976908335,42.563211233956885
1167792073,5110513224,45.18364132357803
1167792073,6639804009,47.494488995190686
1167792073,1194231385,50.88221038309894
1167792073,1194231396,51.880348625785516
1167792073,1194231386,52.37801687717361
1167792073,1687118336,52.58530332877275
1167792073,4172814340,53.1948938658356
1167792073,4723999889,53.95758951640401
1167792073,1687117482,54.45189603698151
1167792073,4720348936,55.29577434406341
1167792073,2242634821,58.41805139598541
1193250974,1194231378,1.9977670161931036
1193250974,1194231393,2.5443950015638723
1194231378,1194231393,0.5466279853707691
1194231385,1194231396,1.5567964381446209
1194231385,1194231386,1.8044665460792322
1194231385,1687118336,2.0117529976783697
1194231385,4172814340,2.621343534741216
1194231385,4723999889,3.075379133305053
1194231385,1687117482,3.569685653882528
1194231385,4720348936,4.4135639609644395
1194231385,5110513224,7.932601154847667
1194231385,8976908335,8.409561341297454
1194231385,2242634821,8.574831152499186
1194231385,6639804009,10.834456045979485
1194231385,2235085736,11.30330352469861
1194231385,7850901596,23.226656907007417
1194231385,1818339460,28.687839171412186
1194231385,7453005896,50.2700024479445
1194231385,6390574128,55.922057420710686
1194231385,4131090942,56.175195613650565
1194231385,3276835251,56.51200131988776
1194231385,12035529519,57.92249085644121
1194231385,6050851838,65.15494359466175
1194231386,1687118336,0.27416760310580723
1194231386,4172814340,1.4502961186470211
1194231386,1194231396,2.7534637280264227
1194231386,1687117482,2.7890299357692805
1194231386,4723999889,3.6150710753452686
1194231386,4720348936,4.953255903004654
1194231386,2242634821,9.114523094539402
1194231386,5110513224,9.428407648922345
1194231386,8976908335,9.905367835372134
1194231386,6639804009,12.330262540054163
1194231386,2235085736,12.799110018773286
1194231386,7850901596,24.7224634010821
1194231386,1818339460,30.183645665486864
1194231386,7453005896,51.76580894201916
1194231386,6390574128,57.41786391478534
1194231386,4131090942,57.67100210772523
1194231386,3276835251,58.00780781396242
1194231386,12035529519,59.418297350515886
1194231386,6050851838,66.6507500887364
1194231396,1687118336,2.9607501796255606
1194231396,4723999889,3.4358736655800426
1194231396,4172814340,3.5703407166884085
1194231396,1687117482,3.9301801861575174
1194231396,4720348936,4.77405849323943
1194231396,5110513224,8.930739397534214
1194231396,2242634821,8.935325684774176
1194231396,8976908335,9.407699583984005
